<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US2.AAPL,1,20180921,09:39:00,220.9500000,221.0000000,220.8600000,221.0000000,7400
US2.AAPL,1,20180921,09:40:00,221.0100000,221.1900000,220.9900000,221.1900000,7800
US2.AAPL,1,20180921,09:41:00,221.1800000,221.2900000,221.0900000,221.1800000,14477
US2.AAPL,1,20180921,09:42:00,221.2100000,221.3500000,221.1200000,221.1300000,8622
US2.AAPL,1,20180921,09:43:00,221.1100000,221.1100000,220.7600000,221.0000000,11061
US2.AAPL,1,20180921,09:44:00,220.9700000,221.2000000,220.9500000,221.0800000,8125
US2.AAPL,1,20180921,09:45:00,221.0000000,221.0000000,220.7500000,220.7500000,6507
US2.AAPL,1,20180921,09:46:00,220.8000000,220.9100000,220.7700000,220.8600000,3200
US2.AAPL,1,20180921,09:47:00,220.8500000,220.8500000,220.5900000,220.6300000,6500
US2.AAPL,1,20180921,09:48:00,220.6100000,220.6100000,220.4800000,220.5000000,5000
US2.AAPL,1,20180921,09:49:00,220.5000000,220.5100000,220.3700000,220.5100000,5300
US2.AAPL,1,20180921,09:50:00,220.4500000,220.4500000,220.0800000,220.1400000,10932
US2.AAPL,1,20180921,09:51:00,220.1500000,220.4200000,220.1500000,220.3200000,4020
US2.AAPL,1,20180921,09:52:00,220.3400000,220.3400000,220.2050000,220.2500000,3500
US2.AAPL,1,20180921,09:53:00,220.2500000,220.2600000,219.9000000,219.9900000,13248
US2.AAPL,1,20180921,09:54:00,220.0000000,220.0500000,219.8100000,220.0100000,9293
US2.AAPL,1,20180921,09:55:00,220.0200000,220.0300000,219.8400000,219.8800000,8181
US2.AAPL,1,20180921,09:56:00,219.8700000,219.9900000,219.8000000,219.9800000,7800
US2.AAPL,1,20180921,09:57:00,219.9800000,220.1100000,219.9800000,219.9900000,9719
US2.AAPL,1,20180921,09:58:00,219.9400000,220.0400000,219.8600000,219.8600000,4952
US2.AAPL,1,20180921,09:59:00,219.9400000,219.9700000,219.8000000,219.8000000,6700
US2.AAPL,1,20180921,10:00:00,219.7900000,219.9000000,219.7400000,219.7800000,12772
US2.AAPL,1,20180921,10:01:00,219.8000000,219.8000000,219.4900000,219.6300000,15400
US2.AAPL,1,20180921,10:02:00,219.5900000,219.8400000,219.5300000,219.8400000,9200
US2.AAPL,1,20180921,10:03:00,219.8300000,219.8400000,219.7200000,219.8200000,10706
US2.AAPL,1,20180921,10:04:00,219.7900000,219.8300000,219.7500000,219.7600000,4300
US2.AAPL,1,20180921,10:05:00,219.7500000,219.7900000,219.5400000,219.6500000,6412
US2.AAPL,1,20180921,10:06:00,219.6700000,219.6800000,219.4500000,219.4700000,5000
US2.AAPL,1,20180921,10:07:00,219.4600000,219.4600000,219.2900000,219.3700000,10081
US2.AAPL,1,20180921,10:08:00,219.3800000,219.7000000,219.3800000,219.6900000,5203
US2.AAPL,1,20180921,10:09:00,219.6700000,219.8700000,219.6400000,219.7700000,3600
US2.AAPL,1,20180921,10:10:00,219.7550000,219.9500000,219.6600000,219.9500000,5485
US2.AAPL,1,20180921,10:11:00,219.9600000,219.9600000,219.7800000,219.8400000,3715
US2.AAPL,1,20180921,10:12:00,219.7900000,219.7900000,219.6000000,219.6000000,4400
US2.AAPL,1,20180921,10:13:00,219.6000000,219.7700000,219.5800000,219.7700000,4300
US2.AAPL,1,20180921,10:14:00,219.7500000,219.7700000,219.6600000,219.7600000,3859
US2.AAPL,1,20180921,10:15:00,219.7400000,219.8000000,219.6800000,219.7300000,3025
US2.AAPL,1,20180921,10:16:00,219.7500000,219.9400000,219.7500000,219.7700000,3500
US2.AAPL,1,20180921,10:17:00,219.7800000,219.8100000,219.6800000,219.6800000,3230
US2.AAPL,1,20180921,10:18:00,219.7500000,219.8400000,219.7100000,219.7800000,4019
US2.AAPL,1,20180921,10:19:00,219.7900000,219.8900000,219.7150000,219.7400000,2900
US2.AAPL,1,20180921,10:20:00,219.7300000,219.8100000,219.7200000,219.8000000,2900
US2.AAPL,1,20180921,10:21:00,219.8100000,219.9100000,219.3700000,219.3900000,6149
US2.AAPL,1,20180921,10:22:00,219.4000000,219.4000000,219.1800000,219.1800000,12113
US2.AAPL,1,20180921,10:23:00,219.1700000,219.1900000,219.0500000,219.0900000,5809
US2.AAPL,1,20180921,10:24:00,219.1200000,219.1600000,218.9200000,218.9700000,10093
US2.AAPL,1,20180921,10:25:00,218.9900000,219.2200000,218.9600000,219.1700000,5866
US2.AAPL,1,20180921,10:26:00,219.1400000,219.1700000,218.8300000,218.8400000,7262
US2.AAPL,1,20180921,10:27:00,218.8400000,218.9300000,218.7500000,218.7500000,7509
US2.AAPL,1,20180921,10:28:00,218.7300000,218.8600000,218.5500000,218.5700000,11054
US2.AAPL,1,20180921,10:29:00,218.5800000,218.6800000,218.5800000,218.6700000,5437
US2.AAPL,1,20180921,10:30:00,218.6600000,218.7000000,218.6050000,218.6200000,5333
US2.AAPL,1,20180921,10:31:00,218.6100000,218.6100000,218.4100000,218.4100000,7475
US2.AAPL,1,20180921,10:32:00,218.4400000,218.6600000,218.3850000,218.6600000,5400
US2.AAPL,1,20180921,10:33:00,218.6400000,218.8300000,218.6400000,218.7900000,6738
US2.AAPL,1,20180921,10:34:00,218.7700000,218.7700000,218.6500000,218.7400000,2800
US2.AAPL,1,20180921,10:35:00,218.7100000,218.7400000,218.6600000,218.7400000,4865
US2.AAPL,1,20180921,10:36:00,218.7400000,219.1000000,218.7400000,218.9800000,7155
US2.AAPL,1,20180921,10:37:00,219.0100000,219.1100000,218.9800000,219.1000000,3700
US2.AAPL,1,20180921,10:38:00,219.0800000,219.1300000,219.0400000,219.0800000,3844
US2.AAPL,1,20180921,10:39:00,219.0250000,219.1000000,218.9800000,219.0600000,2790
US2.AAPL,1,20180921,10:40:00,219.1000000,219.1000000,219.0200000,219.0500000,3200
US2.AAPL,1,20180921,10:41:00,219.1000000,219.1000000,219.0100000,219.0300000,3200
US2.AAPL,1,20180921,10:42:00,219.0300000,219.0500000,218.8700000,218.8700000,3600
US2.AAPL,1,20180921,10:43:00,218.8400000,218.9800000,218.8100000,218.9700000,3300
US2.AAPL,1,20180921,10:44:00,218.9800000,219.0150000,218.8800000,219.0100000,3700
US2.AAPL,1,20180921,10:45:00,219.0000000,219.0100000,218.9500000,219.0100000,3019
US2.AAPL,1,20180921,10:46:00,219.0000000,219.0100000,218.9300000,218.9800000,2700
US2.AAPL,1,20180921,10:47:00,219.0000000,219.0400000,218.9200000,218.9200000,3566
US2.AAPL,1,20180921,10:48:00,218.9100000,219.0500000,218.9000000,219.0500000,1800
US2.AAPL,1,20180921,10:49:00,219.0700000,219.1800000,219.0700000,219.1000000,3760
US2.AAPL,1,20180921,10:50:00,219.0900000,219.0900000,218.8400000,218.8500000,5300
US2.AAPL,1,20180921,10:51:00,218.8300000,218.8400000,218.7100000,218.8000000,7163
US2.AAPL,1,20180921,10:52:00,218.8200000,218.9200000,218.7800000,218.9200000,2990
US2.AAPL,1,20180921,10:53:00,218.8600000,219.0200000,218.8600000,218.9250000,2400
US2.AAPL,1,20180921,10:54:00,218.9200000,218.9200000,218.7700000,218.8200000,3481
US2.AAPL,1,20180921,10:55:00,218.8200000,218.9900000,218.7700000,218.9500000,2400
US2.AAPL,1,20180921,10:56:00,218.9600000,219.0300000,218.8100000,218.8700000,5600
US2.AAPL,1,20180921,10:57:00,218.9100000,219.1200000,218.8900000,219.0800000,4000
US2.AAPL,1,20180921,10:58:00,219.0400000,219.0400000,218.9700000,218.9800000,4000
US2.AAPL,1,20180921,10:59:00,218.9200000,219.0200000,218.9100000,219.0050000,3100
US2.AAPL,1,20180921,11:00:00,219.0000000,219.0900000,218.9500000,219.0300000,2500
US2.AAPL,1,20180921,11:01:00,219.0200000,219.0800000,218.8500000,218.9700000,6041
US2.AAPL,1,20180921,11:02:00,218.9200000,218.9200000,218.6700000,218.6700000,7061
US2.AAPL,1,20180921,11:03:00,218.6500000,218.6500000,218.4600000,218.5500000,7105
US2.AAPL,1,20180921,11:04:00,218.5700000,218.7200000,218.5700000,218.6300000,3700
US2.AAPL,1,20180921,11:05:00,218.6550000,218.7200000,218.6550000,218.7100000,4024
US2.AAPL,1,20180921,11:06:00,218.7000000,218.7600000,218.6000000,218.6000000,3363
US2.AAPL,1,20180921,11:07:00,218.6300000,218.7000000,218.6100000,218.7000000,3500
US2.AAPL,1,20180921,11:08:00,218.7100000,218.7300000,218.5800000,218.6700000,2700
US2.AAPL,1,20180921,11:09:00,218.7000000,219.0000000,218.7000000,218.8800000,7430
US2.AAPL,1,20180921,11:10:00,218.8600000,219.0900000,218.8600000,219.0100000,5378
US2.AAPL,1,20180921,11:11:00,219.0300000,219.2500000,219.0100000,219.0800000,6700
US2.AAPL,1,20180921,11:12:00,219.0800000,219.2400000,219.0800000,219.2100000,3000
US2.AAPL,1,20180921,11:13:00,219.2100000,219.3300000,219.1700000,219.1900000,5249
US2.AAPL,1,20180921,11:14:00,219.2100000,219.2500000,219.2100000,219.2100000,1800
US2.AAPL,1,20180921,11:15:00,219.1200000,219.1200000,218.9850000,219.0000000,4646
US2.AAPL,1,20180921,11:16:00,219.0400000,219.1500000,219.0400000,219.1500000,2674
US2.AAPL,1,20180921,11:17:00,219.1900000,219.2200000,219.1900000,219.2200000,900
US2.AAPL,1,20180921,11:18:00,219.2500000,219.2500000,219.1100000,219.1400000,2154
US2.AAPL,1,20180921,11:19:00,219.1900000,219.2000000,219.1400000,219.1600000,2681
US2.AAPL,1,20180921,11:20:00,219.1800000,219.2300000,219.1500000,219.1600000,3751
US2.AAPL,1,20180921,11:21:00,219.1100000,219.1800000,219.0200000,219.1800000,5700
US2.AAPL,1,20180921,11:22:00,219.1800000,219.2800000,219.1600000,219.2800000,5507
US2.AAPL,1,20180921,11:23:00,219.2800000,219.2800000,219.1600000,219.1800000,1200
US2.AAPL,1,20180921,11:24:00,219.1850000,219.2400000,219.1500000,219.1900000,6600
US2.AAPL,1,20180921,11:25:00,219.2200000,219.3100000,219.2200000,219.3000000,2900
US2.AAPL,1,20180921,11:26:00,219.2950000,219.3000000,219.2100000,219.2900000,3239
US2.AAPL,1,20180921,11:27:00,219.3000000,219.4100000,219.3000000,219.4100000,3200
US2.AAPL,1,20180921,11:28:00,219.4300000,219.4300000,219.3300000,219.3700000,3250
US2.AAPL,1,20180921,11:29:00,219.4000000,219.4600000,219.3700000,219.4600000,2100
US2.AAPL,1,20180921,11:30:00,219.4800000,219.5000000,219.4000000,219.4400000,5461
US2.AAPL,1,20180921,11:31:00,219.4800000,219.4800000,219.4000000,219.4300000,2500
US2.AAPL,1,20180921,11:32:00,219.4200000,219.4200000,219.2550000,219.2600000,4146
US2.AAPL,1,20180921,11:33:00,219.3100000,219.3300000,219.2250000,219.2700000,2000
US2.AAPL,1,20180921,11:34:00,219.3200000,219.3200000,219.2500000,219.2600000,2972
US2.AAPL,1,20180921,11:35:00,219.2650000,219.3000000,219.2600000,219.2600000,4258
US2.AAPL,1,20180921,11:36:00,219.2300000,219.2500000,219.1550000,219.2200000,3600
US2.AAPL,1,20180921,11:37:00,219.2200000,219.2500000,219.0900000,219.0900000,2350
US2.AAPL,1,20180921,11:38:00,219.1000000,219.2200000,219.1000000,219.1900000,3100
US2.AAPL,1,20180921,11:39:00,219.1800000,219.2100000,219.0700000,219.0700000,3900
US2.AAPL,1,20180921,11:40:00,219.0500000,219.1000000,219.0300000,219.0800000,2974
US2.AAPL,1,20180921,11:41:00,219.0800000,219.0800000,218.8800000,218.8900000,3700
US2.AAPL,1,20180921,11:42:00,218.8700000,218.8700000,218.7350000,218.7400000,4100
US2.AAPL,1,20180921,11:43:00,218.7400000,218.7500000,218.6300000,218.7100000,4600
US2.AAPL,1,20180921,11:44:00,218.7200000,218.8800000,218.7200000,218.8800000,2500
US2.AAPL,1,20180921,11:45:00,218.9050000,218.9700000,218.8900000,218.9600000,1900
US2.AAPL,1,20180921,11:46:00,218.9600000,219.0700000,218.9250000,218.9800000,3000
US2.AAPL,1,20180921,11:47:00,218.9900000,219.1300000,218.9800000,219.1300000,2800
US2.AAPL,1,20180921,11:48:00,219.1400000,219.1700000,219.0800000,219.1500000,3600
US2.AAPL,1,20180921,11:49:00,219.1800000,219.2700000,219.1300000,219.2550000,3200
US2.AAPL,1,20180921,11:50:00,219.2900000,219.3800000,219.2900000,219.3600000,2200
US2.AAPL,1,20180921,11:51:00,219.3500000,219.3800000,219.2700000,219.2900000,3027
US2.AAPL,1,20180921,11:52:00,219.2700000,219.3800000,219.2700000,219.3650000,1300
US2.AAPL,1,20180921,11:53:00,219.3800000,219.4600000,219.3800000,219.4200000,1700
US2.AAPL,1,20180921,11:54:00,219.4500000,219.4800000,219.4400000,219.4400000,1700
US2.AAPL,1,20180921,11:55:00,219.3900000,219.4400000,219.3900000,219.4300000,1100
US2.AAPL,1,20180921,11:56:00,219.4400000,219.4400000,219.3350000,219.3400000,2700
US2.AAPL,1,20180921,11:57:00,219.3450000,219.3700000,219.3200000,219.3500000,1600
US2.AAPL,1,20180921,11:58:00,219.3400000,219.4000000,219.3400000,219.4000000,1700
US2.AAPL,1,20180921,11:59:00,219.3650000,219.3800000,219.2500000,219.2500000,2900
US2.AAPL,1,20180921,12:00:00,219.2700000,219.3500000,219.2700000,219.3500000,1345
US2.AAPL,1,20180921,12:01:00,219.3500000,219.3600000,219.3200000,219.3400000,2000
US2.AAPL,1,20180921,12:02:00,219.3900000,219.4800000,219.3900000,219.4500000,2500
US2.AAPL,1,20180921,12:03:00,219.4700000,219.4800000,219.4100000,219.4100000,2100
US2.AAPL,1,20180921,12:04:00,219.4100000,219.4900000,219.4100000,219.4900000,1190
US2.AAPL,1,20180921,12:05:00,219.4800000,219.4800000,219.4200000,219.4800000,1400
US2.AAPL,1,20180921,12:06:00,219.4900000,219.5700000,219.4900000,219.5300000,2500
US2.AAPL,1,20180921,12:07:00,219.5300000,219.6600000,219.5000000,219.6100000,4800
US2.AAPL,1,20180921,12:08:00,219.6100000,219.7200000,219.5900000,219.7200000,3218
US2.AAPL,1,20180921,12:09:00,219.7300000,219.8500000,219.7300000,219.8300000,2300
US2.AAPL,1,20180921,12:10:00,219.8200000,219.8200000,219.7000000,219.8100000,2900
US2.AAPL,1,20180921,12:11:00,219.8000000,219.8800000,219.7900000,219.8400000,5743
US2.AAPL,1,20180921,12:12:00,219.8400000,219.8500000,219.7600000,219.8500000,1800
US2.AAPL,1,20180921,12:13:00,219.8700000,219.9400000,219.8700000,219.9300000,2253
US2.AAPL,1,20180921,12:14:00,219.9500000,219.9500000,219.8600000,219.8800000,1500
US2.AAPL,1,20180921,12:15:00,219.8750000,219.8900000,219.7800000,219.8000000,2254
US2.AAPL,1,20180921,12:16:00,219.8300000,219.8300000,219.7800000,219.8000000,1100
US2.AAPL,1,20180921,12:17:00,219.7400000,219.7400000,219.6800000,219.6800000,2400
US2.AAPL,1,20180921,12:18:00,219.6900000,219.7300000,219.6700000,219.7300000,2416
US2.AAPL,1,20180921,12:19:00,219.7300000,219.7300000,219.6750000,219.6900000,2500
US2.AAPL,1,20180921,12:20:00,219.7300000,219.7300000,219.7100000,219.7200000,1269
US2.AAPL,1,20180921,12:21:00,219.7400000,219.7400000,219.6100000,219.6600000,6256
US2.AAPL,1,20180921,12:22:00,219.6500000,219.7300000,219.6100000,219.6800000,3700
US2.AAPL,1,20180921,12:23:00,219.6700000,219.6700000,219.5600000,219.5900000,2600
US2.AAPL,1,20180921,12:24:00,219.5350000,219.5900000,219.5300000,219.5800000,3300
US2.AAPL,1,20180921,12:25:00,219.5750000,219.6900000,219.5750000,219.6300000,3951
US2.AAPL,1,20180921,12:26:00,219.6300000,219.6300000,219.5150000,219.5500000,1400
US2.AAPL,1,20180921,12:27:00,219.5500000,219.6000000,219.5500000,219.5900000,2179
US2.AAPL,1,20180921,12:28:00,219.6000000,219.6400000,219.6000000,219.6400000,1929
US2.AAPL,1,20180921,12:29:00,219.6300000,219.9700000,219.5300000,219.5500000,23467
US2.AAPL,1,20180921,12:30:00,219.5000000,219.5500000,219.3700000,219.3800000,5700
US2.AAPL,1,20180921,12:31:00,219.5100000,219.5100000,219.2300000,219.2500000,2900
US2.AAPL,1,20180921,12:32:00,219.1600000,219.3000000,219.1600000,219.2800000,2199
US2.AAPL,1,20180921,12:33:00,219.1900000,219.1900000,219.0400000,219.0900000,3786
US2.AAPL,1,20180921,12:34:00,219.0900000,219.0900000,218.9700000,219.0000000,3061
US2.AAPL,1,20180921,12:35:00,219.0200000,219.1300000,218.9400000,218.9400000,5237
US2.AAPL,1,20180921,12:36:00,218.9500000,219.0800000,218.9500000,219.0000000,2100
US2.AAPL,1,20180921,12:37:00,219.0400000,219.0550000,218.9900000,219.0300000,2611
US2.AAPL,1,20180921,12:38:00,219.0500000,219.0600000,218.9900000,219.0350000,2600
US2.AAPL,1,20180921,12:39:00,219.0400000,219.2200000,219.0400000,219.2200000,2736
US2.AAPL,1,20180921,12:40:00,219.2400000,219.2400000,219.1200000,219.1900000,2100
US2.AAPL,1,20180921,12:41:00,219.1800000,219.1800000,219.0400000,219.1200000,3000
US2.AAPL,1,20180921,12:42:00,219.1800000,219.2000000,219.0700000,219.0700000,1900
US2.AAPL,1,20180921,12:43:00,219.0800000,219.1300000,219.0700000,219.1000000,2149
US2.AAPL,1,20180921,12:44:00,219.1200000,219.1900000,219.1200000,219.1700000,2101
US2.AAPL,1,20180921,12:45:00,219.1700000,219.1900000,219.1450000,219.1500000,2100
US2.AAPL,1,20180921,12:46:00,219.1500000,219.3100000,219.1500000,219.3100000,3472
US2.AAPL,1,20180921,12:47:00,219.3400000,219.3700000,219.3200000,219.3500000,3100
US2.AAPL,1,20180921,12:48:00,219.3700000,219.4200000,219.3600000,219.3800000,2500
US2.AAPL,1,20180921,12:49:00,219.4100000,219.4500000,219.4100000,219.4500000,1041
US2.AAPL,1,20180921,12:50:00,219.4600000,219.4900000,219.4500000,219.4600000,1800
US2.AAPL,1,20180921,12:51:00,219.4700000,219.5000000,219.4500000,219.5000000,2000
US2.AAPL,1,20180921,12:52:00,219.5100000,219.5200000,219.4100000,219.4400000,2398
US2.AAPL,1,20180921,12:53:00,219.4500000,219.5200000,219.4200000,219.5100000,1800
US2.AAPL,1,20180921,12:54:00,219.5000000,219.5200000,219.4500000,219.5200000,3100
US2.AAPL,1,20180921,12:55:00,219.5100000,219.5500000,219.4800000,219.5000000,2900
US2.AAPL,1,20180921,12:56:00,219.5100000,219.5100000,219.3200000,219.3300000,3943
US2.AAPL,1,20180921,12:57:00,219.3300000,219.3300000,219.2300000,219.2700000,3655
US2.AAPL,1,20180921,12:58:00,219.2800000,219.3200000,219.2400000,219.2400000,2335
US2.AAPL,1,20180921,12:59:00,219.2200000,219.2900000,219.2100000,219.2900000,1799
US2.AAPL,1,20180921,13:00:00,219.2900000,219.3900000,219.2900000,219.3700000,900
US2.AAPL,1,20180921,13:01:00,219.3800000,219.4400000,219.3200000,219.4300000,2600
US2.AAPL,1,20180921,13:02:00,219.4200000,219.4200000,219.3400000,219.4000000,3441
US2.AAPL,1,20180921,13:03:00,219.3900000,219.4000000,219.3600000,219.4000000,1400
US2.AAPL,1,20180921,13:04:00,219.4000000,219.4000000,219.3600000,219.3700000,2171
US2.AAPL,1,20180921,13:05:00,219.3650000,219.3650000,219.2600000,219.2900000,6700
US2.AAPL,1,20180921,13:06:00,219.2100000,219.4100000,219.2100000,219.3700000,2576
US2.AAPL,1,20180921,13:07:00,219.3600000,219.3800000,219.2800000,219.3000000,1616
US2.AAPL,1,20180921,13:08:00,219.3200000,219.4000000,219.3200000,219.3700000,1200
US2.AAPL,1,20180921,13:09:00,219.3300000,219.3400000,219.3000000,219.3400000,1800
US2.AAPL,1,20180921,13:10:00,219.3400000,219.3600000,219.2800000,219.2800000,2323
US2.AAPL,1,20180921,13:11:00,219.3000000,219.4000000,219.2900000,219.3900000,1800
US2.AAPL,1,20180921,13:12:00,219.3700000,219.3700000,219.2900000,219.2900000,1299
US2.AAPL,1,20180921,13:13:00,219.2700000,219.3400000,219.2400000,219.2400000,4500
US2.AAPL,1,20180921,13:14:00,219.2600000,219.2600000,218.9600000,218.9700000,6599
US2.AAPL,1,20180921,13:15:00,218.9800000,219.0800000,218.9700000,219.0800000,2706
US2.AAPL,1,20180921,13:16:00,219.0600000,219.1500000,219.0600000,219.1500000,1000
US2.AAPL,1,20180921,13:17:00,219.1500000,219.1500000,219.0900000,219.1200000,1720
US2.AAPL,1,20180921,13:18:00,219.1900000,219.2100000,219.1900000,219.2000000,1000
US2.AAPL,1,20180921,13:19:00,219.2100000,219.2400000,219.2100000,219.2300000,1862
US2.AAPL,1,20180921,13:20:00,219.2500000,219.2500000,219.2100000,219.2100000,1299
US2.AAPL,1,20180921,13:21:00,219.1900000,219.2200000,219.1400000,219.2200000,1800
US2.AAPL,1,20180921,13:22:00,219.2000000,219.2400000,219.2000000,219.2200000,1300
US2.AAPL,1,20180921,13:23:00,219.2300000,219.2700000,219.1900000,219.2700000,1400
US2.AAPL,1,20180921,13:24:00,219.2600000,219.2700000,219.1100000,219.1700000,7764
US2.AAPL,1,20180921,13:25:00,219.1600000,219.1900000,219.1000000,219.1050000,1600
US2.AAPL,1,20180921,13:26:00,219.0850000,219.0850000,218.9600000,218.9600000,4750
US2.AAPL,1,20180921,13:27:00,218.9200000,218.9200000,218.8800000,218.9200000,2300
US2.AAPL,1,20180921,13:28:00,218.9200000,218.9900000,218.8200000,218.8900000,5227
US2.AAPL,1,20180921,13:29:00,218.9000000,218.9200000,218.8500000,218.8700000,1800
US2.AAPL,1,20180921,13:30:00,218.8700000,218.8800000,218.7900000,218.8500000,3275
US2.AAPL,1,20180921,13:31:00,218.8500000,218.9800000,218.8300000,218.9100000,3300
US2.AAPL,1,20180921,13:32:00,218.9300000,218.9800000,218.9300000,218.9400000,1500
US2.AAPL,1,20180921,13:33:00,218.9300000,218.9400000,218.8300000,218.8700000,3191
US2.AAPL,1,20180921,13:34:00,218.9000000,218.9000000,218.8200000,218.8200000,2500
US2.AAPL,1,20180921,13:35:00,218.8200000,218.8200000,218.7900000,218.7900000,2300
US2.AAPL,1,20180921,13:36:00,218.7900000,218.8300000,218.7500000,218.7500000,3500
US2.AAPL,1,20180921,13:37:00,218.7200000,218.7200000,218.6400000,218.6900000,2900
US2.AAPL,1,20180921,13:38:00,218.6500000,218.7300000,218.5700000,218.7300000,3200
US2.AAPL,1,20180921,13:39:00,218.7600000,218.7900000,218.7200000,218.7200000,4100
US2.AAPL,1,20180921,13:40:00,218.7200000,218.7600000,218.7100000,218.7500000,2000
US2.AAPL,1,20180921,13:41:00,218.7500000,218.7800000,218.6900000,218.6900000,3100
US2.AAPL,1,20180921,13:42:00,218.6900000,218.7300000,218.6600000,218.7100000,2100
US2.AAPL,1,20180921,13:43:00,218.7100000,218.7600000,218.6500000,218.6700000,1223
US2.AAPL,1,20180921,13:44:00,218.6900000,218.7200000,218.6900000,218.6900000,1613
US2.AAPL,1,20180921,13:45:00,218.6900000,218.7550000,218.6900000,218.7400000,700
